id,prompt,image_path,category
194,"portrait of joe biden, smiling down from above turning barely away, artstation winner by victo ngai, kilian eng and by jake parker vibrant colors, winning - award masterpiece, fantastically gaudy, aesthetic octane render, 8 k hd resolution ",data/images/194.png,diffusiondb
195,"portrait of joe biden, smiling down from above turning barely away, artstation winner by victo ngai, kilian eng and by jake parker vibrant colors, winning - award masterpiece, fantastically gaudy, aesthetic octane render, 8 k hd resolution ",data/images/195.png,diffusiondb
196,"portrait of joe biden, smiling down from above turning barely away, artstation winner by victo ngai, kilian eng and by jake parker vibrant colors, winning - award masterpiece, fantastically gaudy, aesthetic octane render, 8 k hd resolution ",data/images/196.png,diffusiondb
197,"portrait of joe biden, smiling down from above turning barely away, artstation winner by victo ngai, kilian eng and by jake parker vibrant colors, winning - award masterpiece, fantastically gaudy, aesthetic octane render, 8 k hd resolution ",data/images/197.png,diffusiondb
198,"portrait of joe biden, smiling down from above turning barely away, artstation winner by victo ngai, kilian eng and by jake parker vibrant colors, winning - award masterpiece, fantastically gaudy, aesthetic octane render, 8 k hd resolution ",data/images/198.png,diffusiondb
199,"portrait of joe biden, smiling down from above turning barely away, artstation winner by victo ngai, kilian eng and by jake parker vibrant colors, winning - award masterpiece, fantastically gaudy, aesthetic octane render, 8 k hd resolution ",data/images/199.png,diffusiondb
200,"portrait of joe biden, smiling down from above turning barely away, artstation winner by victo ngai, kilian eng and by jake parker vibrant colors, winning - award masterpiece, fantastically gaudy, aesthetic octane render, 8 k hd resolution ",data/images/200.png,diffusiondb
201,"portrait of joe biden, smiling down from above turning barely away, artstation winner by victo ngai, kilian eng and by jake parker vibrant colors, winning - award masterpiece, fantastically gaudy, aesthetic octane render, 8 k hd resolution ",data/images/201.png,diffusiondb
202,"group of people in simple warehouse, looking at hologram of futuristic city on a table, cinematic concept art, godrays, golden hour, natural sunlight, 4 k, clear details, tabletop model buildings, center model buildings, hologram center, crane shot, crane shot, crane shot ",data/images/202.png,diffusiondb
203,"group of people in simple warehouse, looking at hologram of futuristic city on a table, cinematic concept art, godrays, golden hour, natural sunlight, 4 k, clear details, tabletop model buildings, center model buildings, hologram center, crane shot, crane shot, crane shot ",data/images/203.png,diffusiondb
204,"group of people in simple warehouse, looking at hologram of futuristic city on a table, cinematic concept art, godrays, golden hour, natural sunlight, 4 k, clear details, tabletop model buildings, center model buildings, hologram center, crane shot, crane shot, crane shot ",data/images/204.png,diffusiondb
205,"group of people in simple warehouse, looking at hologram of futuristic city on a table, cinematic concept art, godrays, golden hour, natural sunlight, 4 k, clear details, tabletop model buildings, center model buildings, hologram center, crane shot, crane shot, crane shot ",data/images/205.png,diffusiondb
206,"group of people in simple warehouse, looking at hologram of futuristic city on a table, cinematic concept art, godrays, golden hour, natural sunlight, 4 k, clear details, tabletop model buildings, center model buildings, hologram center, crane shot, crane shot, crane shot ",data/images/206.png,diffusiondb
207,"group of people in simple warehouse, looking at hologram of futuristic city on a table, cinematic concept art, godrays, golden hour, natural sunlight, 4 k, clear details, tabletop model buildings, center model buildings, hologram center, crane shot, crane shot, crane shot ",data/images/207.png,diffusiondb
208,"group of people in simple warehouse, looking at hologram of futuristic city on a table, cinematic concept art, godrays, golden hour, natural sunlight, 4 k, clear details, tabletop model buildings, center model buildings, hologram center, crane shot, crane shot, crane shot ",data/images/208.png,diffusiondb
209,"group of people in simple warehouse, looking at hologram of futuristic city on a table, cinematic concept art, godrays, golden hour, natural sunlight, 4 k, clear details, tabletop model buildings, center model buildings, hologram center, crane shot, crane shot, crane shot ",data/images/209.png,diffusiondb
210,"group of people in simple warehouse, looking at hologram of futuristic city on a table, cinematic concept art, godrays, golden hour, natural sunlight, 4 k, clear details, tabletop model buildings, center model buildings, hologram center, crane shot, crane shot, crane shot ",data/images/210.png,diffusiondb
211,"iron man eats chips and plays in laptop in detailed gamer room, coke and chips on table, cyberpunk concept art, trending on artstation, highly detailed, digital art, 8 k ",data/images/211.png,diffusiondb
212,"iron man eats chips and plays in laptop in detailed gamer room, coke and chips on table, cyberpunk concept art, trending on artstation, highly detailed, digital art, 8 k ",data/images/212.png,diffusiondb
213,"iron man eats chips and plays in laptop in detailed gamer room, coke and chips on table, cyberpunk concept art, trending on artstation, highly detailed, digital art, 8 k ",data/images/213.png,diffusiondb
214,"iron man eats chips and plays in laptop in detailed gamer room, coke and chips on table, cyberpunk concept art, trending on artstation, highly detailed, digital art, 8 k ",data/images/214.png,diffusiondb
215,"iron man eats chips and plays in laptop in detailed gamer room, coke and chips on table, cyberpunk concept art, trending on artstation, highly detailed, digital art, 8 k ",data/images/215.png,diffusiondb
216,"iron man eats chips and plays in laptop in detailed gamer room, coke and chips on table, cyberpunk concept art, trending on artstation, highly detailed, digital art, 8 k ",data/images/216.png,diffusiondb
217,"iron man eats chips and plays in laptop in detailed gamer room, coke and chips on table, cyberpunk concept art, trending on artstation, highly detailed, digital art, 8 k ",data/images/217.png,diffusiondb
218,"iron man eats chips and plays in laptop in detailed gamer room, coke and chips on table, cyberpunk concept art, trending on artstation, highly detailed, digital art, 8 k ",data/images/218.png,diffusiondb
219,"iron man eats chips and plays in laptop in detailed gamer room, coke and chips on table, cyberpunk concept art, trending on artstation, highly detailed, digital art, 8 k ",data/images/219.png,diffusiondb
220,champs elysees by leonid afremov ,data/images/220.png,diffusiondb
221,champs elysees by leonid afremov ,data/images/221.png,diffusiondb
222,champs elysees by leonid afremov ,data/images/222.png,diffusiondb
223,champs elysees by leonid afremov ,data/images/223.png,diffusiondb
224,champs elysees by leonid afremov ,data/images/224.png,diffusiondb
225,champs elysees by leonid afremov ,data/images/225.png,diffusiondb
226,"group of people in simple warehouse, looking at hologram of futuristic city on a table, cinematic concept art, godrays, golden hour, natural sunlight, 4 k, clear details, tabletop model buildings, center model buildings, hologram center, crane shot, crane shot, crane shot ",data/images/226.png,diffusiondb
227,"group of people in simple warehouse, looking at hologram of futuristic city on a table, cinematic concept art, godrays, golden hour, natural sunlight, 4 k, clear details, tabletop model buildings, center model buildings, hologram center, crane shot, crane shot, crane shot ",data/images/227.png,diffusiondb
228,"group of people in simple warehouse, looking at hologram of futuristic city on a table, cinematic concept art, godrays, golden hour, natural sunlight, 4 k, clear details, tabletop model buildings, center model buildings, hologram center, crane shot, crane shot, crane shot ",data/images/228.png,diffusiondb
229,"group of people in simple warehouse, looking at hologram of futuristic city on a table, cinematic concept art, godrays, golden hour, natural sunlight, 4 k, clear details, tabletop model buildings, center model buildings, hologram center, crane shot, crane shot, crane shot ",data/images/229.png,diffusiondb
230,"group of people in simple warehouse, looking at hologram of futuristic city on a table, cinematic concept art, godrays, golden hour, natural sunlight, 4 k, clear details, tabletop model buildings, center model buildings, hologram center, crane shot, crane shot, crane shot ",data/images/230.png,diffusiondb
231,"group of people in simple warehouse, looking at hologram of futuristic city on a table, cinematic concept art, godrays, golden hour, natural sunlight, 4 k, clear details, tabletop model buildings, center model buildings, hologram center, crane shot, crane shot, crane shot ",data/images/231.png,diffusiondb
232,"group of people in simple warehouse, looking at hologram of futuristic city on a table, cinematic concept art, godrays, golden hour, natural sunlight, 4 k, clear details, tabletop model buildings, center model buildings, hologram center, crane shot, crane shot, crane shot ",data/images/232.png,diffusiondb
233,"group of people in simple warehouse, looking at hologram of futuristic city on a table, cinematic concept art, godrays, golden hour, natural sunlight, 4 k, clear details, tabletop model buildings, center model buildings, hologram center, crane shot, crane shot, crane shot ",data/images/233.png,diffusiondb
234,"group of people in simple warehouse, looking at hologram of futuristic city on a table, cinematic concept art, godrays, golden hour, natural sunlight, 4 k, clear details, tabletop model buildings, center model buildings, hologram center, crane shot, crane shot, crane shot ",data/images/234.png,diffusiondb
